
HOT_ID	Domain	Phylum	Class	Order	Family	Genus	Species	Status	Warning	Type_strain	16S_rRNA	Clone_count	Clone_%	Clone_rank	Synonyms	NCBI_taxon_id	NCBI_pubmed_count	NCBI_nucleotide_count	NCBI_protein_count	Genome_ID	General_info	Cultivability	Phenotypic_characteristics	Prevalence	Disease	References
681	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	mucilaginosa			ATCC 25296|DSM 20746	X95483	33	0.09	152	Micrococcus mucilaginosus|Stomatococcus mucilaginosus					SEQF1039|SEQF2197|SEQF1724	N/A					
682	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	mucosa				AJ239282	115	0.33	59	Diplococcus mucosus					SEQF2142|SEQF1175	N/A					
683	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Simonsiella	muelleri				AF328147	5	0.01	343	Caryophanon muelleri					SEQF1652	N/A					
684	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Mitsuokella	multacida				X81878	0	0.00	0	Bacteroides multiacidus|Mitsuokella multiacidus					SEQF1092	N/A					
685	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Prevotellaceae	Prevotella	multiformis				AB182483	2	0.01	409						SEQF1986	N/A					
686	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	mutans			ATCC 25175|NCTC10449	AJ243965	1500	4.30	3						SEQF2251|SEQF2252|SEQF2262|SEQF2253|SEQF2263|SEQF2254|SEQF2264|SEQF2255|SEQF2265|SEQF2256|SEQF2257|SEQF2258|SEQF2259|SEQF2260|SEQF1069|SEQF2245|SEQF2246|SEQF1382|SEQF2261	Belongs to a phenotypic group called the mutans streptococci which include S. sobrinus, S. ferus, S. cricetus, S. rattus and serotype "h" [4].&nbsp; Phylogenetically distinct from other species of Streptococcus.&nbsp; 	Colonies are whitish about 0.5 to 1 mm that stick to the agar.&nbsp; When media is supplemented with sucrose, puddles of liquid (e.g., soluble extracellular polysaccharide) surround the colonies.&nbsp; 	Facultatively anaerobic, Gram positive cocci (0.5 to 0.75 um in diameter), which occurs in pairs, or short chains [4]&nbsp; Produces extracellular polysaccharides from sucrose by glucosyltransferase (e.g., glucans) and fructoosyltransferases (e.g. fructans).&nbsp; These polysaccharides promotes binding to cell surfaces. Glucose is fermented to L-lactic acid with no gas.&nbsp; Final pH in glucose broth cultures is 4.0 to 4.3.&nbsp; Growth is not inhibited by lower pH.&nbsp; Strains of S. mutans can be distinguished serologically.&nbsp; Peptidoglycan contains glutamic acid, alanine, lysine, glucosamine adn muranmic acid [4]	Commonly detected o&shy;n human teeth in supragingival plaque, and usually associated with caries.&nbsp; Has been isolated from human feces.	Strong association with human dental caries, considered the primary cause of caries, although caries can occur in the absence of S. mutans.&nbsp;&nbsp;&nbsp; Also associated with endodontic lesions, odontogenic infections, infectious endocarditis and cardiovascular disease [2]Is carogenic in experimental animals (rats, hamsters, gerbils, mice and monkey.Vaccines which target S. mutans&nbsp;are being developed to prevent caries formation [1].	Bergey&#039;s Manual of Systematic Bacteriology 1986; Vol. 2, pp. 1043-1063.|J Dent Res.2000 Feb;79(2):778-84[PID:10728980]|J Clin Microbiol.2006 Sep;44(9):3313-7[PID:16954266]|Nat Rev Immunol.2006 Jul;6(7):555-63[PID:16729013]
688	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	viscosus				X82453	0	0.00	0						SEQF2689	Actinomyces naeslundii II sequences are essentially identical to A. viscosus.  The reference strain for this taxon is that for the type strain of A. viscosus, which is a hamster isolate.  Strains from animals are often different than those from humans, however, in this case, there appear to be a human taxon with high sequence similarity to the hamster strain.    The Oral phylotypes 169, 170, 171, 175, 176, and 688 cluster together and&nbsp;all&nbsp;are probably members of&nbsp;the&nbsp;species Actinomyces naeslundii&nbsp;(a fuzzy group).&nbsp;&nbsp;At this time, the Dewhirst laboratory has not examined whether strains classified as A. naeslundii genospecies 1&nbsp;or 2 fall&nbsp;consistently into particular phylotypes in this cluster.&nbsp; The taxonomy of this group is is discussed in the references [1-3].&nbsp; Over the next year, we will be sequencing a number of actinomyces strains from the Moores&#039; collection, and should be able to clarify these issues.There is a vast literature o&shy;n Actinomyces naeslundii&nbsp;which we will not attempt to review here.	Easily cultivatedMoores&#39; Collection included 34 isolates	Gram positive, non-motile bacillusFacultative anaerobe	Common member of dental plaque	Appears to contribute to periodontal disease.&nbsp; Can be invasive and cause actinomycotic infections throughout the body.&nbsp;	Int J Syst Bacteriol. 1997 Jan;47(1):46-53[PID:8995800]|J Dent Res. 1993 Oct;72(10):1374-85[PID:8408879]|Int J Syst Bacteriol. 1990 Jul;40(3):273-86[PID:2397195]
689	Bacteria	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium	naviforme														N/A					
690	Bacteria	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium	necrophorum				AF044948	0	0.00	0	Acinomyces pseudonecrophorus|Actinomyces necrophorus|Bacillus necrophorus|Bacillus necroseos|Bacillus necrosus|Bacterium necrophorum|Bacteroides necrophorus|Corynebacterium necrophorum|Fusiformis hemolyticus|Fusiformis necrophorus|Necrobacterium necrophorus|Proactinomyces necrophorus|Sphaerophorus necrophorus|Sphaerophorus pseudonecrophorus|Streptothrix necrophorus|Streptothrix necuphtora					SEQF2064|SEQF2347|SEQF2389|SEQF2532|SEQF2670	N/A					
691	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae[11]	Mogibacterium	neglectum				AB037875	3	0.01	387							N/A					
692	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	neoaurum				M29564	1	0.00	459						SEQF2672|SEQF2706	N/A					
693	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Prevotellaceae	Prevotella	nigrescens				X73963	76	0.22	91						SEQF1893|SEQF1689|SEQF2617	N/A					
694	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae[11]	Eubacterium[11][G-6]	nodatum				Z36274	2	0.01	409							N/A					
698	Bacteria	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium	nucleatum subsp. nucleatum				AJ133496	18	0.05	211						SEQF2067|SEQF1078	Note: The taxonomy and phylogeny of the Fusobacterium nucleatum subspecies and related&nbsp;Fusobacterium periodontium and Fusobacterium naviforme is not well defined. The 16S rRNA sequence information is probably not reliable for putting strains into valid Fusobacterium nucleatum subspecies.					
700	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	ochracea				L14635	0	0.00	0	Bacteroides ochraceus|Fusiformis nucleatus|Ristella ochraceus					SEQF1008|SEQF2387|SEQF1006|SEQF1904	N/A					
701	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	odontolyticus				X80504	11	0.03	267						SEQF1657|SEQF1388	N/A					
703	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	orale				AJ251623	2	0.01	409	Desulfomicrobium oralis						N/A					
704	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	orale				AY796060	0	0.00	0	Mycoplasma pharyngis|Schizoplasma orale					SEQF2553	N/A					
705	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Prevotellaceae	Prevotella	oralis				AY323522	43	0.12	140	Bacteroides oralis|Ristella oralis					SEQF1988|SEQF2523|SEQF2618	N/A					
706	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	oralis				L06164	88	0.25	81	Kingella orale					SEQF1594	N/A					
707	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	oralis				AF003932	20	0.06	198						SEQF2023|SEQF1917|SEQF2340|SEQF2341|SEQF2005|SEQF2342|SEQF2343|SEQF2399|SEQF2220|SEQF2221	N/A					
708	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	oricola				AJ507295	1	0.00	459							N/A					
709	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	oris				X94229	27	0.08	176						SEQF1856|SEQF1910	N/A					
711	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	osloensis				X95304	4	0.01	365	Moraxella Bovre						N/A					
714	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Prevotellaceae	Prevotella	pallens				Y13106	9	0.03	294	Prevotella intermedia					SEQF1989	N/A					
716	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	paracasei				D79212	104	0.30	72						SEQF1777|SEQF1262|SEQF2526|SEQF2527|SEQF2528	N/A					
717	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	paradoxus				D30793	7	0.02	320	Alcaligenes paradoxus					SEQF1395|SEQF2183|SEQF2518|SEQF2519|SEQF2586	N/A					
718	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	parainfluenzae				EU083530	18	0.05	211						SEQF2077|SEQF1239|SEQF2349|SEQF2350	N/A					
720	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	paraphrophilus				M75042	6	0.02	332						SEQF2660	N/A					
721	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parasanguinis				AF003933	64	0.18	102	Streptococcus parasanguis					SEQF1885|SEQF2344|SEQF1919|SEQF2007|SEQF2222|SEQF2625	N/A					
723	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Atopobium	parvulum				AF292372	103	0.30	73	Peptostreptococcus parvulus|Streptococcus parvulus					SEQF1084|SEQF2726	N/A					
724	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	parvum				AF033304	0	0.00	0						SEQF1943	N/A					
725	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	pectinovorum				M71237	0	0.00	0						SEQF1931	N/A					
726	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Centipeda	periodontii				AJ010963	9	0.03	294						SEQF1958	N/A					
728	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	peroris				AB008314	20	0.06	198						SEQF2000	N/A					
729	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	pharyngis				AJ239281	81	0.23	87							N/A					
731	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	pneumoniae				Y17657	4	0.01	365	Bacillus pneumoniae|Bacterium pneumoniae|Hyalococcus pneumoniae					SEQF2106|SEQF2107|SEQF2081|SEQF1715|SEQF2082|SEQF2083|SEQF1249|SEQF1250|SEQF1760	N/A					
732	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	pneumoniae				M29061	0	0.00	0	Filterable agent|Schizoplasma pneumoniae					SEQF1271|SEQF2156|SEQF2157|SEQF2503|SEQF2504|SEQF2571|SEQF2606	N/A					
733	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiaceae	Chlamydophila	pneumoniae				L06108	0	0.00	0	Chlamydia pneumoniae					SEQF1182|SEQF1399|SEQF1179|SEQF1180|SEQF1181	N/A					
734	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae				AF003930	62	0.18	105	Diplococcus pneumoniae|Micrococcus pneumoniae					SEQF1342|SEQF2225|SEQF2307|SEQF2226|SEQF2308|SEQF2227|SEQF2228|SEQF2229|SEQF2230|SEQF2231|SEQF2232|SEQF2233|SEQF1634|SEQF2234|SEQF1635|SEQF2235|SEQF1929|SEQF1726|SEQF2236|SEQF1523|SEQF1400|SEQF2237|SEQF1642|SEQF1401|SEQF2238|SEQF1116|SEQF1402|SEQF1840|SEQF2239|SEQF1059|SEQF1348|SEQF1403|SEQF1343|SEQF1841|SEQF2240|SEQF1528|SEQF1404|SEQF1344|SEQF1842|SEQF2241|SEQF1529|SEQF1405|SEQF1345|SEQF1532|SEQF1406|SEQF2175|SEQF1407|SEQF2176|SEQF2177|SEQF2178|SEQF2179|SEQF2180|SEQF1349|SEQF1341|SEQF1346|SEQF1536|SEQF1524|SEQF1587|SEQF1525|SEQF2302|SEQF1588|SEQF1526|SEQF2303|SEQF1590|SEQF1527|SEQF2304|SEQF1589|SEQF1530|SEQF2223|SEQF2305|SEQF1531|SEQF2224|SEQF2306	N/A					
736	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	pneumosintes				X82500	186	0.53	38	Bacillus pneumosintes|Bacterium pneumosintes|Bacteroides pneumosintes					SEQF1694	N/A					
737	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	polysaccharea				L06167	0	0.00	0	Neisseria polysacchareae					SEQF1183|SEQF1973	N/A					
738	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae[13]	Anaerococcus	prevotii				D14139	0	0.00	0	Micrococcus prevotii|Peptococcus prevotii|Peptostreptococcus prevotii					SEQF2036|SEQF1083	N/A					
739	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	propionicum				AJ315953	107	0.31	68	Actinomyces propionicus|Arachnia propionica|Propionibacterium propionicus					SEQF1678	N/A					
740	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	pseudoalcaligenes				Z76666	1	0.00	459						SEQF2423|SEQF2352|SEQF2714	N/A					
742	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae[11]	Mogibacterium	pumilum				AB021701	3	0.01	387						SEQF2645	N/A					
743	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	putidum				AY369249	0	0.00	0							N/A					
745	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes				AB023575	0	0.00	0	Micrococcus scarlatinae|Streptococcus erysipelatos|Streptococcus hemolyticus|Streptococcus scarlatinae					SEQF1355|SEQF1353|SEQF1494|SEQF2384|SEQF1365|SEQF1356|SEQF1359|SEQF1357|SEQF2242|SEQF1358|SEQF1380|SEQF1360|SEQF1361|SEQF1362|SEQF1363|SEQF1364|SEQF2181|SEQF2301	N/A					
746	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	radicidentis				AJ251986	0	0.00	0							N/A					
747	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Erythromicrobium	ramosum				AF465837	2	0.01	409							N/A					
748	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	rectus				L06973	12	0.03	255	Wolinella recta					SEQF1089|SEQF1575|SEQF1614	N/A					Int. J. Syst. Bacteriol. (1981) 31:432-445
749	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	rhamnosus				AF243146	44	0.13	139	Lactobacillus casei					SEQF1718|SEQF2373|SEQF2114|SEQF2117|SEQF2118|SEQF2119|SEQF1257|SEQF1717|SEQF1781|SEQF2499|SEQF2500|SEQF2568|SEQF2569|SEQF2701	N/A					
750	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Atopobium	rimae				AF292371	164	0.47	43	Lactobacillus rimae					SEQF1003	N/A					
753	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Cronobacter	sakazakii				AB004746	0	0.00	0	Cronobacter sakazakii|yellow -pigmented Enterobacter cloacae					SEQF1185|SEQF2669|SEQF2690|SEQF2691|SEQF2692	N/A					
754	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	salivarium				AF125583	3	0.01	387	Asterococcus salivarius|Schizoplasma salivarium					SEQF2607	N/A					
755	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	salivarius				M58839	121	0.35	58						SEQF1367|SEQF1843|SEQF2006|SEQF2345|SEQF2400|SEQF2346|SEQF1366	N/A					
756	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	salivarius				AF089108	33	0.09	152						SEQF1782|SEQF1966|SEQF2328|SEQF2120|SEQF2121|SEQF2122|SEQF1259|SEQF2628	N/A					
757	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Gemella	sanguinis				AY005051	56	0.16	114						SEQF2071|SEQF2710	N/A					
758	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sanguinis			ATCC 10556|NCTC7863	AF003928	851	2.44	4	Streptococcus sanguinis|Streptococcus sanguis ss. carlssonii					SEQF2013|SEQF2014|SEQF1070|SEQF2015|SEQF2016|SEQF2017|SEQF2018|SEQF2479|SEQF2008|SEQF2009|SEQF2010|SEQF2011|SEQF2012	Viridans type of streptococci has had taxonomic revisions [1,5].&nbsp;&nbsp;&nbsp; Previously designated as strains of&nbsp;Streptococcus sanguis subsp. carlssonii.&nbsp; Will also see in the literature as&nbsp;Streptococcus sanguinis, a proposed name change.&nbsp;&nbsp;	Alpha-hemolytic colonies (0.7- 1.2 mm diameter) o&shy;n blood agar and extensive greening o&shy;n chocolate agar [5,6].&nbsp;	Facultatively anaerobic, Gram positive cocci, approximately 1 um in diameter, that grow in short chains in broth cultures.&nbsp;&nbsp;&nbsp;Carbohydrates are femented primarily to lactic acid and no gas. Catalase negative.&nbsp; Cell wall contains glycerol teichoic acid and rhamnose.&nbsp;Peptidoglycan type is Lys-Ala1-3 [5,6]S. sanguis is similar to&nbsp;S. gordonii&nbsp;but can be differentiated&nbsp;based o&shy;n the following; DNA homology, higher G+C content of the DNA (46&nbsp; vs 42 mol%), doesn&#39;t ferment amygdalin, lacks alkaline phosphatase and B-glucosaminidase activities, has IgA1 protease activity, and by multilocus enzyme analysis [5,6].4&nbsp;biovars of S. sanguis differ biochemically and serologically, but all biovars possess the group H antigen [5]	Commonly found in the human oral cavity and throat.&nbsp; Has been isolated from blood and heart valves of patients with bacterial endocarditis.&nbsp; May be found occasionally&nbsp;in human feces	Generally associated with healthy oral microflora, but has been&nbsp;associated with&nbsp;intact enamel in children with no caries [2].&nbsp; However, it has been suggested that it may play a role in caries production [3].Has also been associated with infective endocarditis and&nbsp;sinusitis.&nbsp;&nbsp;S. sanguis and other oral species&nbsp;have been linked to Behcet&#39;s disease, a systemic disorder of recurrent acute inflammation, including&nbsp;oral aphthous ulcers, uveitis, skin lesions and genital ulcers [4]	J Gen Microbiol. 1975 Nov;91(1):92-8[PID:1202161]|J Clin Microbiol. 2002 Mar;40(3):1001-9[PID:11880430]|J Dent Res. 1993 Feb;72(2):508-16[PID:8423248]|Clin Exp Med. 2004 Sep;4(1):10-20[PID:15598081]|Int J Syst Bacteriol. 1989 Oct;39(4):471-84.|Bergey&#039;s Manual of Systematic Bacteriology 1986; Vol. 2, pp. 1043-1063.
759	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae[11]	Eubacterium[11][G-5]	saphenum				U65987	130	0.37	56	Eubacterium saphenus					SEQF1017	N/A					
762	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	segnis				M75043	13	0.04	244	Haemophilus segnis					SEQF1957	N/A					
763	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	showae			ATCC 51146	L06974	69	0.20	98	Wolinella curva ss intermedium[5]|Wolinella X[3]					SEQF2416|SEQF1091|SEQF2476|SEQF1731	Campylobacter showae is a common member of the human oral microbiome. 	Grows best o&shy;n media containing formate and fumarate.&nbsp; Will grow anaerobically in 80% N2, 10% CO2, 10% H2, or in a jar under microaerophilic conditions provided by a hydrogen and carbon dioxide generator such as GasPack.	Gram-negative, motile, straight rods.&nbsp; Cells are 0.5 to 0.8 um wide and 2 to 5 um long with round ends and two to five unipolar flagella.&nbsp; The flagella are unsheathed.&nbsp; In general, C. showae strains are catalase positive while C. rectus strains are catalase negative. The G + C content of the DNA is 44-46%.&nbsp;	We find that C. showae is more common in our periodontal clone libraries than C. rectus.&nbsp; Prior to the recognition that the species C. showae is&nbsp; distinct from C. rectus in 1993 [1],&nbsp;&nbsp;isolates of either species would have been called C. rectus.&nbsp;&nbsp; 	Campylobacter showae is part of Socransky&#39;s Orange Complex of organisms which are associated with periodontal disease [2].&nbsp; 	J Showa Univ Dent Soc. 1988 8:162-165|J Clin Periodontol. 1998 Feb;25(2):134-44[PID:9495612]|J Dent Res. 2000 Feb;79(2):785-92[PID:10728981]|J Clin Periodontol. 2004 Oct;31(10):869-77[PID:15367191]|Int J Syst Bacteriol. 1993 Oct;43(4):631-9[PID:7694633]
764	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	sicca				AJ239292	98	0.28	77	Diplococcos pharyngis|Diplococcus siccus					SEQF1264|SEQF2143|SEQF2144|SEQF2351	N/A					
767	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sinensis				AF432856	33	0.09	152							N/A					
768	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sobrinus				AJ243966	74	0.21	94	Streptococcus mutans					SEQF2247|SEQF2311|SEQF2517	N/A					
769	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	socranskii				AF033308	75	0.22	93						SEQF1942|SEQF1905	N/A					
775	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sputigena				X67609	38	0.11	148						SEQF1576|SEQF2362	N/A					
776	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	sputorum				AF022768	0	0.00	0	Vibrio sputorum						N/A					
777	Bacteria	Synergistetes	Synergistetes[C-1]	Synergistetes[O-1]	Synergistetes[F-1]	Jonquetella	anthropi			CCUG 53819|CIP 109408	AF481216	5	0.01	343						SEQF1476|SEQF2078|SEQF1612	N/A	Strains form small (c 0.5 mm in diameter) colonies on Columbia sheep blood agar after 5 days incubation [1].	Strains are asaccharolytic and generally unreactive in biochemical tests. Gas is not produced. Metabolic end-products of metabolism are acetate, propionate and isovalerate. The major cellular fatty acids are  iso-C15:0 and C16:0. The mol % G+C content of the DNA is 59.4 [1].	Found in the human mouth	Has been isolated from an endodontic infection and clinical samples obtained from breast and pelvic abscesses, peritoneal fluid and a sebaceous cyst.	Int J Syst Evol Microbiol. 2007 Dec;57(Pt 12):2743-8[PID:18048718]
780	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	sp. oral taxon 780				DQ087189	28	0.08	171						SEQF1859	N/A					
781	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Prevotellaceae	Prevotella	saccharolytica				TBS	8	0.02	309						SEQF1946|SEQF2685	N/A					
782	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Prevotellaceae	Prevotella	fusca			JCM 17724|DSM 22504|CCUG 57946|W1435	AB683252|FJ545433	1	0.00	459	Prevotella genomosp. T2 Strain W1435| Prevotella sp. oral taxon 782| F0012 					SEQF2650|SEQF2678	Prevotella fusca sp. nov. and Prevotella scopos sp. nov., isolated from the human oral cavity.   PMID: 20495041					
785	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Porphyromonadaceae	Porphyromonas	uenonis				TBS [AY570514]	0	0.00	0						SEQF1796|SEQF2674|SEQF2694	N/A					
786	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	sp. oral taxon 786				TBS [AM283040]	0	0.00	0						SEQF1658	N/A					
787	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Bacteroidaceae	Bacteroides	pyogenes			F0041	AB200228	0	0.00	0	Bacteroides tectum					SEQF2453|SEQF2665|SEQF2666|SEQF2667|SEQF2668	N/A					
788	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae[13]	Anaerococcus	tetradius				AF542234	1	0.00	459	Gaffkya anaerobius|Peptostreptococcus tetradius|Tetracoccus anaerobius					SEQF1728	N/A					
790	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae[13]	Peptostreptococcaceae[13][G-2]	sp. oral taxon 790				AY134899	1	0.00	459							N/A					
794	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Prevotellaceae	Prevotella	multisaccharivorax				AB200414	12	0.03	255						SEQF1987	N/A					
795	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Prevotellaceae	Prevotella	shahii				AB108825	0	0.00	0						SEQF2687	N/A					
801	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	casseliflavus				AF039899	282	0.81	22	Enterococcus flavescens|Streptococcus casseliflavus|Streptococcus faecium					SEQF1961|SEQF1732|SEQF1733|SEQF1734|SEQF2549	N/A					
802	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	saccharolyticus				AF061004	0	0.00	0	Streptococcus saccharolyticus					SEQF2060|SEQF2533	N/A					
803	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	italicus			CCUG 50447|DSM 15952	AJ626902	47	0.13	133	Enterococcus saccharomininmus					SEQF2019	According to Naser et al. 2006, Enterococcus saccharominimus Vancanneyt et al. 2004 is a later heterotypic synonym of Enterococcus italicus Fortina et al. 2004.					
804	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	lactis				M58837	208	0.60	30	Bacterium lacti|Bacterium lactis|Streptococcus lactis					SEQF2374|SEQF2150|SEQF2151|SEQF1500|SEQF1501|SEQF1719|SEQF2473|SEQF2152|SEQF1482|SEQF2559|SEQF2560|SEQF2561|SEQF2570	N/A					
805	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	pallidum				M88726	0	0.00	0	Microspironema pallidum|Spirillum pallidum|Spirochaeta pallida|Spironema pallidum					SEQF1328|SEQF1326|SEQF1350|SEQF2429|SEQF2182|SEQF1419|SEQF1062|SEQF1499|SEQF2545	N/A					
806	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Olsenella	profusa				AF292374	33	0.09	152						SEQF1933	N/A					
807	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Olsenella	sp. oral taxon 807				EU592964	8	0.02	309	F0004					SEQF2646	N/A					
808	Bacteria	Bacteroidetes	Bacteroides	Bacteroidales	Porphyromonadaceae	Tannerella	sp. Oral Taxon 808				AF385565	1	0.00	459	Oral Clone BU045						N/A					
809	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Olsenella	sp. oral taxon 809				EU592965	0	0.00	0	F0206					SEQF1670	N/A					
810	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Atopobium	sp. Oral Taxon 810				EU592966	1	0.00	459						SEQF2455	N/A					
811	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Arcanobacterium	haemolyticum				AJ234059	0	0.00	0	Corynebacterium haemolyticum					SEQF1187	N/A					
